EmailID,Type,Sender,Subject,Body,Link,LinkText,sender_mismatch,request_credentials,subject_suspecious,urgent,offer,link_mismatch
234,ham,help@dropbox.com,You've successfully reset your Dropbox password,"Hi, Your Dropbox account password was recently reset. While we've updated your password, any computers or phones that you previously linked to your Dropbox account are still connected. You can disconnect a lost or stolen device from your account settings. If you changed your password for security reasons, we strongly recommend that you unlink any devices, web sessions, or apps that look unfamiliar or that you're concerned about. See this Help Center article for more information. If you didn't make this change, please let us know. Thanks! - The Dropbox Team",https://www.dropbox.com,account settings.,0,0,0,0,1,0
235,ham,extracare@pharmacy.cvs.com,$2 Off + Look At These Great Deals,"CVS Pharmacy ExtraCare Mike, we picked these deals for you. Save $2 on your in-store or online Grocery purchase. Choose snacks, drinks, candy and more. Get coupon Print or Send to Card through Monday, 12/18/22.",http://www.pharmacy.cvs.com,Get coupon ,0,0,0,0,0,0
236,ham,noreply@jobalertshub.com,Accenture Associate Recruitment | 100 Vacancies,"Accenture Walk-in 2022 Accenture walk-in IT jobs Associate post Notification, Eligibility, Apply Now Click Here Accenture Associate Walk-in 2022 Job Notification, candidates completed Degree, and have... More Details >>",http://jobalertshub.com,Click Here,0,0,0,0,0,0
237,ham,no_reply@snapchat.com,"Snapchat Login on November 15, 2022","Just logged in! Hi Nancy95, It looks like someone logged into your account from a device ""Motorola Moto G (5S) Plus"" on November 15, 2022 at 12:39:32 EST. The login took place somewhere near Pittsburgh, PA, United States (IP = 128.217.216.78). If this was you, please disregard this email. No further action is needed. If this wasn't you, please change your password in the Snapchat app or from our Support website here. Read more about what to do if your account may be compromised here. Thanks, Team Snapchat",https://accounts.snapchat.com/accounts/change_password%3Fh%3D87a144a6-5760-4170-86e0-4666af76f12,here.,0,0,0,1,0,0
238,ham,security_awareness@secarmour.com,January Meeting: 2023,"Hi Olivia, Deep Dive: 2023 State of the Security Report We're gearing up to release our 2023 State of the Phishing Report on January 22. Join us on January 29 for a deep dive into the data from our newest report. This report analyzes data from tens of millions of simulated phishing attacks sent through Secarmour's Security Education Platform over a 12-month period, and an extensive survey of our database of infosec professionals on their experience with simulated and real attacks. We've also surveyed thousands of end users in the US, UK, France, Germany, Italy, Australia, and Japan, measuring their knowledge and behavior around phishing, ransomware, and more. January Wisdom Insiders Meeting | Tuesday, January 29, 2023, 11 a.m. - 12 p.m. ET Register Now Sincerely, Secarmour Security",http://wisdom.meeting/registration,Register Now,0,0,0,0,0,0
239,ham,no-reply@yahoo.com,Password change for your Yahoo account,"Hi Ethan, The password for your Yahoo account, a er, was recently changed. If you made this change, you're all set. Didn't change your password? Please take these steps to secure your account. Recover your account here:https://login.yahoo.com/forgot? Review your phone numbers and email addresses and remove the ones that don't belong to you.https://login.yahoo.com/account/security? Thanks, Yahoo",https://login.yahoo.com/forgot?,https://login.yahoo.com/forgot?,0,0,0,0,0,0
240,ham,communications@em.aetna.com,Protect your health records on your Aetna member website,"Protecting your personal information online Dear Emily, Thank you for signing up for your Aetna member website. Now you can access your benefits whenever you want. Simple ways to stay secure Here are a few tips to help protect your information online. 1. Keep your user name and password in a safe place. This helps ensure nobody else can use your account. 2. Do you use a public location -- such as a library -- to look at your account? Never save your personal information to a public computer. 3. When you're done, make sure you log out of your account and close your browser. We want to help protect your personal information. If you didn't register for this online account, contact us right away. We're here to help Contact us by email through your member website at aetna.com. Call us at the number on the back of your Aetna ID card.",https://www.aetna.com/individuals-families/member-rights-resources/member-services.html,Aetna member website.,0,0,0,0,0,0
241,ham,no-reply@dropboxmail.com,Jacob invited you to check out Dropbox,"Hi there, Jacob (jacob14@gmail.com) thinks you should use Dropbox! It's a free and easy way to access and share your docs, photos, and videos with colleagues and friends-even if they don't have Dropbox accounts. Accept invite Get started through this email, and you'll get an extra 500 MB added to your 2 GB of free space. Happy Dropboxing!",https://www.dropbox.com/referrals/AADuX582bAET,Accept invite ,0,0,0,0,0,0
242,ham,support@creditkarma.com,A few more questions and you are in!,"Credit Karma Your Account Is Almost Ready Hello Valued Customer, We noticed you have not finished registration yet. Do not miss out on: Your Credit Scores and Full Credit Reports Daily Credit Monitoring Credit Score Simulator It is all free and just a few clicks away. Finish Registration Cheers, The Credit Karma Team",http://creditkarma.com/registration,Finish Registration,0,0,0,0,0,0
243,ham,support@ebay.com,Forgot your password?,"If you did not forget your password, please ignore this email. To choose a new password, please click the link below: Chang Password Thank you for using eBay! http://pages.ebay.com/",https://fyp.ebay.com/ChangePassword?reqinput=d433910962cd6d3dc68edcf384b636e9f96f20db6097914eea2f31e768c4b985c7c00ac8bcffadb02231e468bcd9e287f27a95a21e486f4b99f73ac82ea10fedc8af80b8d68169df9692761af31d9459,Change Password,0,0,0,0,0,0
244,ham,no_reply@bankofamerica.com,Confirmation: Address or Phone Number Changed,"Exclusively for: John Smith Bank of America(R) Confirmation Address or Phone Number Changed To: John Smith Account: BOFA CORE CHECKING ending in 0000 Date: 02/24/2023 Your address or phone number, for one or multiple accounts, was changed on 02/24/2023. Updates to these accounts may take up to 48 hours to complete. Your security is important to us. If you did not authorize this change, please contact us immediately at 1.800.432.1000.",none,none,0,0,0,0,0,0
245,ham,no_reply@bankofamerica.com,"Account Alert: Debit Card Used Online, by Phone or by Mail","Bank of America (R) Hi, Jane Smith, your debit card was used online, by phone or by mail Account:Debit card ending in 6491 Amount: $2.001 Made at:COT PARKTUCSON MOBILEA-TUCSON ,AZ On: February 23, 2023 View transaction details This transaction occurred either online, by phone, by mail or at a physical location where the merchant keyed in your card number. To review this account activity, please visit Mobile or Online Banking. If you are unable to access Mobile or Online Banking, please call us at the number listed on the back of your card.",none,none,0,0,0,0,0,0
246,ham,help@paypal.com,You added a new address,"You added a new address Dear John Smith, This is just a quick confirmation that you added an address to your PayPal account. Here are the details: Name: John Smith Address:6651 N. Campbell Ave. Apt. 169 Tucson,AZ 85718 United States If you did not make this change, let us know right away. It is important to let us know because it helps us make sure no one is getting into your account without your knowledge. Sincerely, PayPal Help Security Center Please do not reply to this email. To get in touch with us, click Help & Contact. Copyright 1999-2023 PayPal, Inc. All rights reserved. PayPal is located at 2211 N. First St., San Jose, CA 95131. PayPal PPX000147:N/A:7f482a754a9b",https://paypal.com/help,Help,0,0,0,0,0,0
